Date,Medicament,Quantite,PrixUnitaire,ProfitUnitaire,ProfitRatio,Total,ProfitTotal,ProfitTotalRatio,DayOfWeek,DayOfMonth,Month,Year,Saison,IsHoliday,IsWeekend,PrixQuantiteRatio,MoyenneRoulante_7d_Quantite
2022-12-03,Furosemide,4,17.0,13.25,0.7794117647058824,68.0,53.0,0.7794117647058824,5,3,12,2022,Hiver,False,True,4.25,5.285714285714286
2022-12-03,Venlafaxine,3,10.5,8.5,0.8095238095238095,31.5,25.5,0.8095238095238095,5,3,12,2022,Hiver,False,True,3.5,5.285714285714286
2022-12-03,Hydrochlorothiazide,7,15.0,10.0,0.6666666666666666,105.0,70.0,0.6666666666666666,5,3,12,2022,Hiver,False,True,2.14,6.142857142857143
2022-12-03,Losartan,6,6.5,2.5,0.38461538461538464,39.0,15.0,0.38461538461538464,5,3,12,2022,Hiver,False,True,1.08,5.714285714285714
2022-12-03,Warfarine,5,10.0,6.5,0.65,50.0,32.5,0.65,5,3,12,2022,Hiver,False,True,2.0,5.142857142857143
2022-12-03,Warfarine,3,10.0,6.5,0.65,30.0,19.5,0.65,5,3,12,2022,Hiver,False,True,3.33,4.285714285714286
2022-12-03,Paracétamol,4,5.0,2.0,0.4,20.0,8.0,0.4,5,3,12,2022,Hiver,False,True,1.25,4.571428571428571
2022-12-03,Ibuprofen,3,6.0,4.0,0.6666666666666666,18.0,12.0,0.6666666666666666,5,3,12,2022,Hiver,False,True,2.0,4.428571428571429
2022-12-04,Cortisone,3,7.5,3.5,0.4666666666666667,22.5,10.5,0.4666666666666667,6,4,12,2022,Hiver,False,True,2.5,4.428571428571429
2022-12-04,Atorvastatine,1,11.0,6.5,0.5909090909090909,11.0,6.5,0.5909090909090909,6,4,12,2022,Hiver,False,True,11.0,3.5714285714285716
2022-12-04,Warfarine,9,10.0,6.5,0.65,90.0,58.5,0.65,6,4,12,2022,Hiver,False,True,1.11,4.0
2022-12-04,Cortisone,6,7.5,3.5,0.4666666666666667,45.0,21.0,0.4666666666666667,6,4,12,2022,Hiver,False,True,1.25,4.142857142857143
2022-12-04,Metformine,1,12.0,8.25,0.6875,12.0,8.25,0.6875,6,4,12,2022,Hiver,False,True,12.0,3.857142857142857
2022-12-04,Hydrochlorothiazide,2,15.0,10.0,0.6666666666666666,30.0,20.0,0.6666666666666666,6,4,12,2022,Hiver,False,True,7.5,3.5714285714285716
2022-12-04,Omeprazole,8,5.5,3.5,0.6363636363636364,44.0,28.0,0.6363636363636364,6,4,12,2022,Hiver,False,True,0.69,4.285714285714286
2022-12-04,Paracétamol,8,5.0,2.0,0.4,40.0,16.0,0.4,6,4,12,2022,Hiver,False,True,0.62,5.0
2022-12-04,Lisinopril,7,5.0,3.0,0.6,35.0,21.0,0.6,6,4,12,2022,Hiver,False,True,0.71,5.857142857142857
2022-12-04,Albuterol,1,9.5,7.5,0.7894736842105263,9.5,7.5,0.7894736842105263,6,4,12,2022,Hiver,False,True,9.5,4.714285714285714
2022-12-04,Gabapentine,1,9.0,4.0,0.4444444444444444,9.0,4.0,0.4444444444444444,6,4,12,2022,Hiver,False,True,9.0,4.0
2022-12-05,Hydrochlorothiazide,4,15.0,10.0,0.6666666666666666,60.0,40.0,0.6666666666666666,0,5,12,2022,Hiver,False,False,3.75,4.428571428571429
2022-12-05,Prednisone,10,3.5,1.5,0.42857142857142855,35.0,15.0,0.42857142857142855,0,5,12,2022,Hiver,False,False,0.35,5.571428571428571
2022-12-05,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,0,5,12,2022,Hiver,False,False,2.17,4.857142857142857
2022-12-05,Omeprazole,8,5.5,3.5,0.6363636363636364,44.0,28.0,0.6363636363636364,0,5,12,2022,Hiver,False,False,0.69,4.857142857142857
2022-12-05,Fluoxetine,1,7.0,3.5,0.5,7.0,3.5,0.5,0,5,12,2022,Hiver,False,False,7.0,4.0
2022-12-05,Lisinopril,1,5.0,3.0,0.6,5.0,3.0,0.6,0,5,12,2022,Hiver,False,False,5.0,4.0
2022-12-05,Aspirine,7,3.5,1.5,0.42857142857142855,24.5,10.5,0.42857142857142855,0,5,12,2022,Hiver,False,False,0.5,4.857142857142857
2022-12-05,Amlodipine,6,14.0,9.75,0.6964285714285714,84.0,58.5,0.6964285714285714,0,5,12,2022,Hiver,False,False,2.33,5.142857142857143
2022-12-05,Omeprazole,4,5.5,3.5,0.6363636363636364,22.0,14.0,0.6363636363636364,0,5,12,2022,Hiver,False,False,1.38,4.285714285714286
2022-12-05,Losartan,8,6.5,2.5,0.38461538461538464,52.0,20.0,0.38461538461538464,0,5,12,2022,Hiver,False,False,0.81,5.0
2022-12-05,Losartan,1,6.5,2.5,0.38461538461538464,6.5,2.5,0.38461538461538464,0,5,12,2022,Hiver,False,False,6.5,4.0
2022-12-05,Fluoxetine,10,7.0,3.5,0.5,70.0,35.0,0.5,0,5,12,2022,Hiver,False,False,0.7,5.285714285714286
2022-12-05,Albuterol,1,9.5,7.5,0.7894736842105263,9.5,7.5,0.7894736842105263,0,5,12,2022,Hiver,False,False,9.5,5.285714285714286
2022-12-05,Duloxetine,9,11.5,5.5,0.4782608695652174,103.5,49.5,0.4782608695652174,0,5,12,2022,Hiver,False,False,1.28,5.571428571428571
2022-12-05,Venlafaxine,10,10.5,8.5,0.8095238095238095,105.0,85.0,0.8095238095238095,0,5,12,2022,Hiver,False,False,1.05,6.142857142857143
2022-12-05,Prednisone,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,0,5,12,2022,Hiver,False,False,0.7,6.285714285714286
2022-12-05,Lisinopril,5,5.0,3.0,0.6,25.0,15.0,0.6,0,5,12,2022,Hiver,False,False,1.0,5.857142857142857
2022-12-05,Esomeprazole,6,4.5,2.5,0.5555555555555556,27.0,15.0,0.5555555555555556,0,5,12,2022,Hiver,False,False,0.75,6.571428571428571
2022-12-05,Lisinopril,4,5.0,3.0,0.6,20.0,12.0,0.6,0,5,12,2022,Hiver,False,False,1.25,5.714285714285714
2022-12-06,Albuterol,1,9.5,7.5,0.7894736842105263,9.5,7.5,0.7894736842105263,1,6,12,2022,Hiver,False,False,9.5,5.714285714285714
2022-12-06,Cortisone,10,7.5,3.5,0.4666666666666667,75.0,35.0,0.4666666666666667,1,6,12,2022,Hiver,False,False,0.75,5.857142857142857
2022-12-06,Omeprazole,2,5.5,3.5,0.6363636363636364,11.0,7.0,0.6363636363636364,1,6,12,2022,Hiver,False,False,2.75,4.714285714285714
2022-12-06,Hydrochlorothiazide,4,15.0,10.0,0.6666666666666666,60.0,40.0,0.6666666666666666,1,6,12,2022,Hiver,False,False,3.75,4.571428571428571
2022-12-07,Duloxetine,7,11.5,5.5,0.4782608695652174,80.5,38.5,0.4782608695652174,2,7,12,2022,Hiver,False,False,1.64,4.857142857142857
2022-12-07,Hydrochlorothiazide,10,15.0,10.0,0.6666666666666666,150.0,100.0,0.6666666666666666,2,7,12,2022,Hiver,False,False,1.5,5.428571428571429
2022-12-07,Metformine,9,12.0,8.25,0.6875,108.0,74.25,0.6875,2,7,12,2022,Hiver,False,False,1.33,6.142857142857143
2022-12-07,Paracétamol,5,5.0,2.0,0.4,25.0,10.0,0.4,2,7,12,2022,Hiver,False,False,1.0,6.714285714285714
2022-12-07,Simvastatine,4,16.0,12.0,0.75,64.0,48.0,0.75,2,7,12,2022,Hiver,False,False,4.0,5.857142857142857
2022-12-07,Warfarine,7,10.0,6.5,0.65,70.0,45.5,0.65,2,7,12,2022,Hiver,False,False,1.43,6.571428571428571
2022-12-07,Prednisone,10,3.5,1.5,0.42857142857142855,35.0,15.0,0.42857142857142855,2,7,12,2022,Hiver,False,False,0.35,7.428571428571429
2022-12-07,Warfarine,4,10.0,6.5,0.65,40.0,26.0,0.65,2,7,12,2022,Hiver,False,False,2.5,7.0
2022-12-07,Cortisone,4,7.5,3.5,0.4666666666666667,30.0,14.0,0.4666666666666667,2,7,12,2022,Hiver,False,False,1.88,6.142857142857143
2022-12-07,Duloxetine,4,11.5,5.5,0.4782608695652174,46.0,22.0,0.4782608695652174,2,7,12,2022,Hiver,False,False,2.88,5.428571428571429
2022-12-07,Simvastatine,5,16.0,12.0,0.75,80.0,60.0,0.75,2,7,12,2022,Hiver,False,False,3.2,5.428571428571429
2022-12-07,Prednisone,4,3.5,1.5,0.42857142857142855,14.0,6.0,0.42857142857142855,2,7,12,2022,Hiver,False,False,0.88,5.428571428571429
2022-12-07,Furosemide,4,17.0,13.25,0.7794117647058824,68.0,53.0,0.7794117647058824,2,7,12,2022,Hiver,False,False,4.25,5.0
2022-12-07,Simvastatine,9,16.0,12.0,0.75,144.0,108.0,0.75,2,7,12,2022,Hiver,False,False,1.78,4.857142857142857
2022-12-07,Fluoxetine,2,7.0,3.5,0.5,14.0,7.0,0.5,2,7,12,2022,Hiver,False,False,3.5,4.571428571428571
2022-12-07,Simvastatine,1,16.0,12.0,0.75,16.0,12.0,0.75,2,7,12,2022,Hiver,False,False,16.0,4.142857142857143
2022-12-08,Amlodipine,7,14.0,9.75,0.6964285714285714,98.0,68.25,0.6964285714285714,3,8,12,2022,Hiver,False,False,2.0,4.571428571428571
2022-12-08,Fluoxetine,7,7.0,3.5,0.5,49.0,24.5,0.5,3,8,12,2022,Hiver,False,False,1.0,4.857142857142857
2022-12-08,Prednisone,6,3.5,1.5,0.42857142857142855,21.0,9.0,0.42857142857142855,3,8,12,2022,Hiver,False,False,0.58,5.142857142857143
2022-12-08,Azithromycine,5,13.0,7.25,0.5576923076923077,65.0,36.25,0.5576923076923077,3,8,12,2022,Hiver,False,False,2.6,5.285714285714286
2022-12-08,Warfarine,4,10.0,6.5,0.65,40.0,26.0,0.65,3,8,12,2022,Hiver,False,False,2.5,4.571428571428571
2022-12-08,Hydrochlorothiazide,10,15.0,10.0,0.6666666666666666,150.0,100.0,0.6666666666666666,3,8,12,2022,Hiver,False,False,1.5,5.714285714285714
2022-12-08,Furosemide,7,17.0,13.25,0.7794117647058824,119.0,92.75,0.7794117647058824,3,8,12,2022,Hiver,False,False,2.43,6.571428571428571
2022-12-08,Aspirine,7,3.5,1.5,0.42857142857142855,24.5,10.5,0.42857142857142855,3,8,12,2022,Hiver,False,False,0.5,6.571428571428571
2022-12-08,Atorvastatine,6,11.0,6.5,0.5909090909090909,66.0,39.0,0.5909090909090909,3,8,12,2022,Hiver,False,False,1.83,6.428571428571429
2022-12-08,Simvastatine,8,16.0,12.0,0.75,128.0,96.0,0.75,3,8,12,2022,Hiver,False,False,2.0,6.714285714285714
2022-12-08,Ibuprofen,8,6.0,4.0,0.6666666666666666,48.0,32.0,0.6666666666666666,3,8,12,2022,Hiver,False,False,0.75,7.142857142857143
2022-12-08,Azithromycine,10,13.0,7.25,0.5576923076923077,130.0,72.5,0.5576923076923077,3,8,12,2022,Hiver,False,False,1.3,8.0
2022-12-08,Ibuprofen,10,6.0,4.0,0.6666666666666666,60.0,40.0,0.6666666666666666,3,8,12,2022,Hiver,False,False,0.6,8.0
2022-12-08,Lisinopril,4,5.0,3.0,0.6,20.0,12.0,0.6,3,8,12,2022,Hiver,False,False,1.25,7.571428571428571
2022-12-08,Hydrochlorothiazide,2,15.0,10.0,0.6666666666666666,30.0,20.0,0.6666666666666666,3,8,12,2022,Hiver,False,False,7.5,6.857142857142857
2022-12-08,Albuterol,9,9.5,7.5,0.7894736842105263,85.5,67.5,0.7894736842105263,3,8,12,2022,Hiver,False,False,1.06,7.285714285714286
2022-12-08,Esomeprazole,6,4.5,2.5,0.5555555555555556,27.0,15.0,0.5555555555555556,3,8,12,2022,Hiver,False,False,0.75,7.0
2022-12-08,Simvastatine,5,16.0,12.0,0.75,80.0,60.0,0.75,3,8,12,2022,Hiver,False,False,3.2,6.571428571428571
2022-12-08,Hydrochlorothiazide,2,15.0,10.0,0.6666666666666666,30.0,20.0,0.6666666666666666,3,8,12,2022,Hiver,False,False,7.5,5.428571428571429
2022-12-08,Aspirine,6,3.5,1.5,0.42857142857142855,21.0,9.0,0.42857142857142855,3,8,12,2022,Hiver,False,False,0.58,4.857142857142857
2022-12-08,Fluoxetine,10,7.0,3.5,0.5,70.0,35.0,0.5,3,8,12,2022,Hiver,False,False,0.7,5.714285714285714
2022-12-09,Metformine,9,12.0,8.25,0.6875,108.0,74.25,0.6875,4,9,12,2022,Hiver,False,False,1.33,6.714285714285714
2022-12-09,Warfarine,3,10.0,6.5,0.65,30.0,19.5,0.65,4,9,12,2022,Hiver,False,False,3.33,5.857142857142857
2022-12-09,Furosemide,6,17.0,13.25,0.7794117647058824,102.0,79.5,0.7794117647058824,4,9,12,2022,Hiver,False,False,2.83,5.857142857142857
2022-12-09,Losartan,9,6.5,2.5,0.38461538461538464,58.5,22.5,0.38461538461538464,4,9,12,2022,Hiver,False,False,0.72,6.428571428571429
2022-12-09,Atorvastatine,3,11.0,6.5,0.5909090909090909,33.0,19.5,0.5909090909090909,4,9,12,2022,Hiver,False,False,3.67,6.571428571428571
2022-12-09,Venlafaxine,10,10.5,8.5,0.8095238095238095,105.0,85.0,0.8095238095238095,4,9,12,2022,Hiver,False,False,1.05,7.142857142857143
2022-12-09,Fluoxetine,2,7.0,3.5,0.5,14.0,7.0,0.5,4,9,12,2022,Hiver,False,False,3.5,6.0
2022-12-09,Amoxicilline,6,8.0,6.0,0.75,48.0,36.0,0.75,4,9,12,2022,Hiver,False,False,1.33,5.571428571428571
2022-12-09,Paracétamol,6,5.0,2.0,0.4,30.0,12.0,0.4,4,9,12,2022,Hiver,False,False,0.83,6.0
2022-12-09,Aspirine,6,3.5,1.5,0.42857142857142855,21.0,9.0,0.42857142857142855,4,9,12,2022,Hiver,False,False,0.58,6.0
2022-12-09,Azithromycine,5,13.0,7.25,0.5576923076923077,65.0,36.25,0.5576923076923077,4,9,12,2022,Hiver,False,False,2.6,5.428571428571429
2022-12-09,Prednisone,2,3.5,1.5,0.42857142857142855,7.0,3.0,0.42857142857142855,4,9,12,2022,Hiver,False,False,1.75,5.285714285714286
2022-12-09,Paracétamol,7,5.0,2.0,0.4,35.0,14.0,0.4,4,9,12,2022,Hiver,False,False,0.71,4.857142857142857
2022-12-10,Venlafaxine,3,10.5,8.5,0.8095238095238095,31.5,25.5,0.8095238095238095,5,10,12,2022,Hiver,False,True,3.5,5.0
2022-12-10,Cortisone,2,7.5,3.5,0.4666666666666667,15.0,7.0,0.4666666666666667,5,10,12,2022,Hiver,False,True,3.75,4.428571428571429
2022-12-10,Prednisone,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,5,10,12,2022,Hiver,False,True,0.7,4.285714285714286
2022-12-10,Furosemide,8,17.0,13.25,0.7794117647058824,136.0,106.0,0.7794117647058824,5,10,12,2022,Hiver,False,True,2.12,4.571428571428571
2022-12-10,Metformine,4,12.0,8.25,0.6875,48.0,33.0,0.6875,5,10,12,2022,Hiver,False,True,3.0,4.428571428571429
2022-12-10,Sertraline,4,6.5,3.5,0.5384615384615384,26.0,14.0,0.5384615384615384,5,10,12,2022,Hiver,False,True,1.62,4.714285714285714
2022-12-10,Furosemide,8,17.0,13.25,0.7794117647058824,136.0,106.0,0.7794117647058824,5,10,12,2022,Hiver,False,True,2.12,4.857142857142857
2022-12-10,Losartan,1,6.5,2.5,0.38461538461538464,6.5,2.5,0.38461538461538464,5,10,12,2022,Hiver,False,True,6.5,4.571428571428571
2022-12-10,Azithromycine,5,13.0,7.25,0.5576923076923077,65.0,36.25,0.5576923076923077,5,10,12,2022,Hiver,False,True,2.6,5.0
2022-12-10,Ibuprofen,7,6.0,4.0,0.6666666666666666,42.0,28.0,0.6666666666666666,5,10,12,2022,Hiver,False,True,0.86,5.285714285714286
2022-12-10,Amlodipine,8,14.0,9.75,0.6964285714285714,112.0,78.0,0.6964285714285714,5,10,12,2022,Hiver,False,True,1.75,5.285714285714286
2022-12-10,Amoxicilline,2,8.0,6.0,0.75,16.0,12.0,0.75,5,10,12,2022,Hiver,False,True,4.0,5.0
2022-12-10,Sertraline,9,6.5,3.5,0.5384615384615384,58.5,31.5,0.5384615384615384,5,10,12,2022,Hiver,False,True,0.72,5.714285714285714
2022-12-10,Montelukast,2,8.5,6.5,0.7647058823529411,17.0,13.0,0.7647058823529411,5,10,12,2022,Hiver,False,True,4.25,4.857142857142857
2022-12-10,Aspirine,5,3.5,1.5,0.42857142857142855,17.5,7.5,0.42857142857142855,5,10,12,2022,Hiver,False,True,0.7,5.428571428571429
2022-12-10,Venlafaxine,5,10.5,8.5,0.8095238095238095,52.5,42.5,0.8095238095238095,5,10,12,2022,Hiver,False,True,2.1,5.428571428571429
2022-12-11,Amoxicilline,3,8.0,6.0,0.75,24.0,18.0,0.75,6,11,12,2022,Hiver,False,True,2.67,4.857142857142857
2022-12-11,Amoxicilline,3,8.0,6.0,0.75,24.0,18.0,0.75,6,11,12,2022,Hiver,False,True,2.67,4.142857142857143
2022-12-11,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,6,11,12,2022,Hiver,False,True,1.92,4.714285714285714
2022-12-11,Fluoxetine,1,7.0,3.5,0.5,7.0,3.5,0.5,6,11,12,2022,Hiver,False,True,7.0,3.5714285714285716
2022-12-11,Paracétamol,6,5.0,2.0,0.4,30.0,12.0,0.4,6,11,12,2022,Hiver,False,True,0.83,4.142857142857143
2022-12-11,Losartan,7,6.5,2.5,0.38461538461538464,45.5,17.5,0.38461538461538464,6,11,12,2022,Hiver,False,True,0.93,4.428571428571429
2022-12-11,Metformine,7,12.0,8.25,0.6875,84.0,57.75,0.6875,6,11,12,2022,Hiver,False,True,1.71,4.714285714285714
2022-12-11,Esomeprazole,1,4.5,2.5,0.5555555555555556,4.5,2.5,0.5555555555555556,6,11,12,2022,Hiver,False,True,4.5,4.428571428571429
2022-12-11,Omeprazole,2,5.5,3.5,0.6363636363636364,11.0,7.0,0.6363636363636364,6,11,12,2022,Hiver,False,True,2.75,4.285714285714286
2022-12-11,Aspirine,2,3.5,1.5,0.42857142857142855,7.0,3.0,0.42857142857142855,6,11,12,2022,Hiver,False,True,1.75,3.7142857142857144
2022-12-12,Albuterol,2,9.5,7.5,0.7894736842105263,19.0,15.0,0.7894736842105263,0,12,12,2022,Hiver,False,False,4.75,3.857142857142857
2022-12-12,Amoxicilline,5,8.0,6.0,0.75,40.0,30.0,0.75,0,12,12,2022,Hiver,False,False,1.6,3.7142857142857144
2022-12-12,Sertraline,4,6.5,3.5,0.5384615384615384,26.0,14.0,0.5384615384615384,0,12,12,2022,Hiver,False,False,1.62,3.2857142857142856
2022-12-12,Paracétamol,5,5.0,2.0,0.4,25.0,10.0,0.4,0,12,12,2022,Hiver,False,False,1.0,3.0
2022-12-12,Esomeprazole,4,4.5,2.5,0.5555555555555556,18.0,10.0,0.5555555555555556,0,12,12,2022,Hiver,False,False,1.12,3.4285714285714284
2022-12-12,Atorvastatine,1,11.0,6.5,0.5909090909090909,11.0,6.5,0.5909090909090909,0,12,12,2022,Hiver,False,False,11.0,3.2857142857142856
2022-12-12,Cortisone,10,7.5,3.5,0.4666666666666667,75.0,35.0,0.4666666666666667,0,12,12,2022,Hiver,False,False,0.75,4.428571428571429
2022-12-12,Paracétamol,1,5.0,2.0,0.4,5.0,2.0,0.4,0,12,12,2022,Hiver,False,False,5.0,4.285714285714286
2022-12-12,Venlafaxine,2,10.5,8.5,0.8095238095238095,21.0,17.0,0.8095238095238095,0,12,12,2022,Hiver,False,False,5.25,3.857142857142857
2022-12-12,Atorvastatine,8,11.0,6.5,0.5909090909090909,88.0,52.0,0.5909090909090909,0,12,12,2022,Hiver,False,False,1.38,4.428571428571429
2022-12-12,Venlafaxine,10,10.5,8.5,0.8095238095238095,105.0,85.0,0.8095238095238095,0,12,12,2022,Hiver,False,False,1.05,5.142857142857143
2022-12-12,Hydrochlorothiazide,2,15.0,10.0,0.6666666666666666,30.0,20.0,0.6666666666666666,0,12,12,2022,Hiver,False,False,7.5,4.857142857142857
2022-12-12,Ibuprofen,1,6.0,4.0,0.6666666666666666,6.0,4.0,0.6666666666666666,0,12,12,2022,Hiver,False,False,6.0,4.857142857142857
2022-12-12,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,0,12,12,2022,Hiver,False,False,1.92,4.285714285714286
2022-12-12,Amoxicilline,6,8.0,6.0,0.75,48.0,36.0,0.75,0,12,12,2022,Hiver,False,False,1.33,5.0
2022-12-12,Azithromycine,1,13.0,7.25,0.5576923076923077,13.0,7.25,0.5576923076923077,0,12,12,2022,Hiver,False,False,13.0,4.857142857142857
2022-12-13,Metformine,5,12.0,8.25,0.6875,60.0,41.25,0.6875,1,13,12,2022,Hiver,False,False,2.4,4.428571428571429
2022-12-13,Sertraline,3,6.5,3.5,0.5384615384615384,19.5,10.5,0.5384615384615384,1,13,12,2022,Hiver,False,False,2.17,3.4285714285714284
2022-12-13,Amlodipine,6,14.0,9.75,0.6964285714285714,84.0,58.5,0.6964285714285714,1,13,12,2022,Hiver,False,False,2.33,4.0
2022-12-13,Amoxicilline,9,8.0,6.0,0.75,72.0,54.0,0.75,1,13,12,2022,Hiver,False,False,0.89,5.142857142857143
2022-12-13,Amlodipine,8,14.0,9.75,0.6964285714285714,112.0,78.0,0.6964285714285714,1,13,12,2022,Hiver,False,False,1.75,5.428571428571429
2022-12-13,Atorvastatine,7,11.0,6.5,0.5909090909090909,77.0,45.5,0.5909090909090909,1,13,12,2022,Hiver,False,False,1.57,5.571428571428571
2022-12-13,Ibuprofen,6,6.0,4.0,0.6666666666666666,36.0,24.0,0.6666666666666666,1,13,12,2022,Hiver,False,False,1.0,6.285714285714286
2022-12-13,Hydrochlorothiazide,1,15.0,10.0,0.6666666666666666,15.0,10.0,0.6666666666666666,1,13,12,2022,Hiver,False,False,15.0,5.714285714285714
2022-12-13,Aspirine,7,3.5,1.5,0.42857142857142855,24.5,10.5,0.42857142857142855,1,13,12,2022,Hiver,False,False,0.5,6.285714285714286
2022-12-13,Atorvastatine,7,11.0,6.5,0.5909090909090909,77.0,45.5,0.5909090909090909,1,13,12,2022,Hiver,False,False,1.57,6.428571428571429
2022-12-13,Duloxetine,4,11.5,5.5,0.4782608695652174,46.0,22.0,0.4782608695652174,1,13,12,2022,Hiver,False,False,2.88,5.714285714285714
2022-12-13,Simvastatine,5,16.0,12.0,0.75,80.0,60.0,0.75,1,13,12,2022,Hiver,False,False,3.2,5.285714285714286
2022-12-14,Omeprazole,10,5.5,3.5,0.6363636363636364,55.0,35.0,0.6363636363636364,2,14,12,2022,Hiver,False,False,0.55,5.714285714285714
2022-12-14,Hydrochlorothiazide,8,15.0,10.0,0.6666666666666666,120.0,80.0,0.6666666666666666,2,14,12,2022,Hiver,False,False,1.88,6.0
2022-12-14,Duloxetine,8,11.5,5.5,0.4782608695652174,92.0,44.0,0.4782608695652174,2,14,12,2022,Hiver,False,False,1.44,7.0
2022-12-14,Ibuprofen,4,6.0,4.0,0.6666666666666666,24.0,16.0,0.6666666666666666,2,14,12,2022,Hiver,False,False,1.5,6.571428571428571
2022-12-14,Paracétamol,6,5.0,2.0,0.4,30.0,12.0,0.4,2,14,12,2022,Hiver,False,False,0.83,6.428571428571429
2022-12-14,Cortisone,4,7.5,3.5,0.4666666666666667,30.0,14.0,0.4666666666666667,2,14,12,2022,Hiver,False,False,1.88,6.428571428571429
2022-12-14,Atorvastatine,8,11.0,6.5,0.5909090909090909,88.0,52.0,0.5909090909090909,2,14,12,2022,Hiver,False,False,1.38,6.857142857142857
2022-12-14,Esomeprazole,2,4.5,2.5,0.5555555555555556,9.0,5.0,0.5555555555555556,2,14,12,2022,Hiver,False,False,2.25,5.714285714285714
2022-12-14,Venlafaxine,7,10.5,8.5,0.8095238095238095,73.5,59.5,0.8095238095238095,2,14,12,2022,Hiver,False,False,1.5,5.571428571428571
2022-12-14,Losartan,8,6.5,2.5,0.38461538461538464,52.0,20.0,0.38461538461538464,2,14,12,2022,Hiver,False,False,0.81,5.571428571428571
2022-12-14,Fluoxetine,8,7.0,3.5,0.5,56.0,28.0,0.5,2,14,12,2022,Hiver,False,False,0.88,6.142857142857143
2022-12-14,Lisinopril,5,5.0,3.0,0.6,25.0,15.0,0.6,2,14,12,2022,Hiver,False,False,1.0,6.0
2022-12-15,Losartan,3,6.5,2.5,0.38461538461538464,19.5,7.5,0.38461538461538464,3,15,12,2022,Hiver,False,False,2.17,5.857142857142857
2022-12-15,Amlodipine,6,14.0,9.75,0.6964285714285714,84.0,58.5,0.6964285714285714,3,15,12,2022,Hiver,False,False,2.33,5.571428571428571
2022-12-15,Omeprazole,6,5.5,3.5,0.6363636363636364,33.0,21.0,0.6363636363636364,3,15,12,2022,Hiver,False,False,0.92,6.142857142857143
2022-12-15,Aspirine,7,3.5,1.5,0.42857142857142855,24.5,10.5,0.42857142857142855,3,15,12,2022,Hiver,False,False,0.5,6.142857142857143
2022-12-15,Albuterol,8,9.5,7.5,0.7894736842105263,76.0,60.0,0.7894736842105263,3,15,12,2022,Hiver,False,False,1.19,6.142857142857143
2022-12-15,Sertraline,2,6.5,3.5,0.5384615384615384,13.0,7.0,0.5384615384615384,3,15,12,2022,Hiver,False,False,3.25,5.285714285714286
2022-12-15,Venlafaxine,3,10.5,8.5,0.8095238095238095,31.5,25.5,0.8095238095238095,3,15,12,2022,Hiver,False,False,3.5,5.0
2022-12-15,Paracétamol,8,5.0,2.0,0.4,40.0,16.0,0.4,3,15,12,2022,Hiver,False,False,0.62,5.714285714285714
2022-12-15,Paracétamol,5,5.0,2.0,0.4,25.0,10.0,0.4,3,15,12,2022,Hiver,False,False,1.0,5.571428571428571
2022-12-15,Ibuprofen,5,6.0,4.0,0.6666666666666666,30.0,20.0,0.6666666666666666,3,15,12,2022,Hiver,False,False,1.2,5.428571428571429
2022-12-15,Esomeprazole,7,4.5,2.5,0.5555555555555556,31.5,17.5,0.5555555555555556,3,15,12,2022,Hiver,False,False,0.64,5.428571428571429
2022-12-15,Aspirine,4,3.5,1.5,0.42857142857142855,14.0,6.0,0.42857142857142855,3,15,12,2022,Hiver,False,False,0.88,4.857142857142857
2022-12-15,Gabapentine,9,9.0,4.0,0.4444444444444444,81.0,36.0,0.4444444444444444,3,15,12,2022,Hiver,False,False,1.0,5.857142857142857
2022-12-15,Venlafaxine,8,10.5,8.5,0.8095238095238095,84.0,68.0,0.8095238095238095,3,15,12,2022,Hiver,False,False,1.31,6.571428571428571
2022-12-15,Duloxetine,6,11.5,5.5,0.4782608695652174,69.0,33.0,0.4782608695652174,3,15,12,2022,Hiver,False,False,1.92,6.285714285714286
2022-12-15,Azithromycine,8,13.0,7.25,0.5576923076923077,104.0,58.0,0.5576923076923077,3,15,12,2022,Hiver,False,False,1.62,6.714285714285714
2022-12-16,Sertraline,5,6.5,3.5,0.5384615384615384,32.5,17.5,0.5384615384615384,4,16,12,2022,Hiver,False,False,1.3,6.714285714285714
2022-12-16,Cortisone,3,7.5,3.5,0.4666666666666667,22.5,10.5,0.4666666666666667,4,16,12,2022,Hiver,False,False,2.5,6.142857142857143
2022-12-16,Amoxicilline,3,8.0,6.0,0.75,24.0,18.0,0.75,4,16,12,2022,Hiver,False,False,2.67,6.0
2022-12-16,Cortisone,6,7.5,3.5,0.4666666666666667,45.0,21.0,0.4666666666666667,4,16,12,2022,Hiver,False,False,1.25,5.571428571428571
2022-12-16,Simvastatine,1,16.0,12.0,0.75,16.0,12.0,0.75,4,16,12,2022,Hiver,False,False,16.0,4.571428571428571
2022-12-16,Ibuprofen,8,6.0,4.0,0.6666666666666666,48.0,32.0,0.6666666666666666,4,16,12,2022,Hiver,False,False,0.75,4.857142857142857
