Date,Medicament,Quantite,PrixUnitaire,Total,DayOfWeek,DayOfMonth,Month,Saison,IsHoliday,IsWeekend,PrixQuantiteRatio,MoyenneRoulante_7d_Quantite
2022-04-30,Metformine,10,12.0,120.0,5,30,4,Printemps,False,True,1.2,5.285714285714286
2022-05-03,Hydrochlorothiazide,5,15.0,75.0,1,3,5,Printemps,False,False,3.0,5.571428571428571
2022-05-03,Aspirine,7,3.5,24.5,1,3,5,Printemps,False,False,0.5,6.285714285714286
2022-05-03,Venlafaxine,3,10.5,31.5,1,3,5,Printemps,False,False,3.5,5.571428571428571
2022-05-03,Fluoxetine,10,7.0,70.0,1,3,5,Printemps,False,False,0.7,6.428571428571429
2022-05-03,Aspirine,5,3.5,17.5,1,3,5,Printemps,False,False,0.7,6.714285714285714
2022-05-05,Aspirine,1,3.5,3.5,3,5,5,Printemps,False,False,3.5,5.857142857142857
2022-05-05,Duloxetine,1,11.5,11.5,3,5,5,Printemps,False,False,11.5,4.571428571428571
2022-05-06,Losartan,6,6.5,39.0,4,6,5,Printemps,False,False,1.08,4.714285714285714
2022-05-06,Venlafaxine,5,10.5,52.5,4,6,5,Printemps,False,False,2.1,4.428571428571429
2022-05-07,Cortisone,2,7.5,15.0,5,7,5,Printemps,False,True,3.75,4.285714285714286
2022-05-07,Albuterol,10,9.5,95.0,5,7,5,Printemps,False,True,0.95,4.285714285714286
2022-05-07,Omeprazole,2,5.5,11.0,5,7,5,Printemps,False,True,2.75,3.857142857142857
2022-05-08,Azithromycine,7,13.0,91.0,6,8,5,Printemps,False,True,1.86,4.714285714285714
2022-05-09,Gabapentine,9,9.0,81.0,0,9,5,Printemps,False,False,1.0,5.857142857142857
2022-05-09,Metformine,8,12.0,96.0,0,9,5,Printemps,False,False,1.5,6.142857142857143
2022-05-12,Ibuprofen,3,6.0,18.0,3,12,5,Printemps,False,False,2.0,5.857142857142857
2022-05-14,Cortisone,6,7.5,45.0,5,14,5,Printemps,False,True,1.25,6.428571428571429
2022-05-14,Fluoxetine,6,7.0,42.0,5,14,5,Printemps,False,True,1.17,5.857142857142857
2022-05-15,Montelukast,1,8.5,8.5,6,15,5,Printemps,False,True,8.5,5.714285714285714
2022-05-15,Hydrochlorothiazide,8,15.0,120.0,6,15,5,Printemps,False,True,1.88,5.857142857142857
2022-05-16,Furosemide,1,17.0,17.0,0,16,5,Printemps,False,False,17.0,4.714285714285714
2022-05-17,Paracétamol,2,5.0,10.0,1,17,5,Printemps,False,False,2.5,3.857142857142857
2022-05-18,Omeprazole,1,5.5,5.5,2,18,5,Printemps,False,False,5.5,3.571428571428572
2022-05-20,Aspirine,8,3.5,28.0,4,20,5,Printemps,False,False,0.44,3.857142857142857
2022-05-20,Lisinopril,10,5.0,50.0,4,20,5,Printemps,False,False,0.5,4.428571428571429
2022-05-23,Warfarine,6,10.0,60.0,0,23,5,Printemps,False,False,1.67,5.142857142857143
2022-05-25,Losartan,10,6.5,65.0,2,25,5,Printemps,False,False,0.65,5.428571428571429
2022-05-26,Lisinopril,10,5.0,50.0,3,26,5,Printemps,False,False,0.5,6.714285714285714
2022-05-26,Aspirine,7,3.5,24.5,3,26,5,Printemps,False,False,0.5,7.428571428571429
2022-05-27,Cortisone,8,7.5,60.0,4,27,5,Printemps,False,False,0.94,8.428571428571429
2022-05-27,Sertraline,4,6.5,26.0,4,27,5,Printemps,False,False,1.62,7.857142857142857
2022-05-28,Duloxetine,5,11.5,57.5,5,28,5,Printemps,False,True,2.3,7.142857142857143
2022-05-28,Gabapentine,1,9.0,9.0,5,28,5,Printemps,False,True,9.0,6.428571428571429
2022-05-29,Cortisone,9,7.5,67.5,6,29,5,Printemps,False,True,0.83,6.285714285714286
2022-06-01,Duloxetine,10,11.5,115.0,2,1,6,Été,False,False,1.15,6.285714285714286
2022-06-02,Duloxetine,7,11.5,80.5,3,2,6,Été,False,False,1.64,6.285714285714286
2022-06-02,Paracétamol,10,5.0,50.0,3,2,6,Été,False,False,0.5,6.571428571428571
2022-06-02,Furosemide,8,17.0,136.0,3,2,6,Été,False,False,2.12,7.142857142857143
2022-06-02,Sertraline,10,6.5,65.0,3,2,6,Été,False,False,0.65,7.857142857142857
2022-06-03,Aspirine,7,3.5,24.5,4,3,6,Été,False,False,0.5,8.714285714285714
2022-06-03,Duloxetine,2,11.5,23.0,4,3,6,Été,False,False,5.75,7.714285714285714
2022-06-04,Losartan,2,6.5,13.0,5,4,6,Été,False,True,3.25,6.571428571428571
2022-06-07,Gabapentine,7,9.0,63.0,1,7,6,Été,False,False,1.29,6.571428571428571
2022-06-09,Amlodipine,5,14.0,70.0,3,9,6,Été,False,False,2.8,5.857142857142857
2022-06-09,Paracétamol,7,5.0,35.0,3,9,6,Été,False,False,0.71,5.714285714285714
2022-06-09,Losartan,10,6.5,65.0,3,9,6,Été,False,False,0.65,5.714285714285714
2022-06-09,Lisinopril,1,5.0,5.0,3,9,6,Été,False,False,5.0,4.857142857142857
2022-06-10,Gabapentine,8,9.0,72.0,4,10,6,Été,False,False,1.12,5.714285714285714
2022-06-10,Furosemide,7,17.0,119.0,4,10,6,Été,False,False,2.43,6.428571428571429
2022-06-11,Esomeprazole,9,4.5,40.5,5,11,6,Été,False,True,0.5,6.714285714285714
2022-06-11,Hydrochlorothiazide,3,15.0,45.0,5,11,6,Été,False,True,5.0,6.428571428571429
2022-06-12,Paracétamol,3,5.0,15.0,6,12,6,Été,False,True,1.67,5.857142857142857
2022-06-13,Furosemide,9,17.0,153.0,0,13,6,Été,False,False,1.89,5.714285714285714
2022-06-13,Azithromycine,6,13.0,78.0,0,13,6,Été,False,False,2.17,6.428571428571429
2022-06-16,Losartan,7,6.5,45.5,3,16,6,Été,False,False,0.93,6.285714285714286
2022-06-16,Losartan,8,6.5,52.0,3,16,6,Été,False,False,0.81,6.428571428571429
2022-06-17,Simvastatine,10,16.0,160.0,4,17,6,Été,False,False,1.6,6.571428571428571
2022-06-17,Amlodipine,4,14.0,56.0,4,17,6,Été,False,False,3.5,6.714285714285714
2022-06-17,Amoxicilline,7,8.0,56.0,4,17,6,Été,False,False,1.14,7.285714285714286
2022-06-18,Amlodipine,1,14.0,14.0,5,18,6,Été,False,True,14.0,6.142857142857143
2022-06-18,Montelukast,10,8.5,85.0,5,18,6,Été,False,True,0.85,6.714285714285714
2022-06-19,Cortisone,4,7.5,30.0,6,19,6,Été,False,True,1.88,6.285714285714286
2022-06-20,Metformine,3,12.0,36.0,0,20,6,Été,False,False,4.0,5.571428571428571
2022-06-22,Paracétamol,6,5.0,30.0,2,22,6,Été,False,False,0.83,5.0
2022-06-22,Warfarine,10,10.0,100.0,2,22,6,Été,False,False,1.0,5.857142857142857
2022-06-23,Sertraline,8,6.5,52.0,3,23,6,Été,False,False,0.81,6.0
2022-06-23,Lisinopril,5,5.0,25.0,3,23,6,Été,False,False,1.0,6.571428571428571
2022-06-23,Prednisone,7,3.5,24.5,3,23,6,Été,False,False,0.5,6.142857142857143
2022-06-24,Sertraline,3,6.5,19.5,4,24,6,Été,False,False,2.17,6.0
2022-06-24,Amlodipine,9,14.0,126.0,4,24,6,Été,False,False,1.56,6.857142857142857
2022-06-25,Cortisone,5,7.5,37.5,5,25,6,Été,False,True,1.5,6.714285714285714
2022-06-28,Furosemide,7,17.0,119.0,1,28,6,Été,False,False,2.43,6.285714285714286
2022-06-29,Venlafaxine,3,10.5,31.5,2,29,6,Été,False,False,3.5,5.571428571428571
2022-06-29,Lisinopril,10,5.0,50.0,2,29,6,Été,False,False,0.5,6.285714285714286
2022-06-30,Amlodipine,1,14.0,14.0,3,30,6,Été,False,False,14.0,5.428571428571429
2022-06-30,Azithromycine,4,13.0,52.0,3,30,6,Été,False,False,3.25,5.571428571428571
2022-06-30,Fluoxetine,1,7.0,7.0,3,30,6,Été,False,False,7.0,4.428571428571429
2022-07-01,Simvastatine,5,16.0,80.0,4,1,7,Été,False,False,3.2,4.428571428571429
2022-07-03,Furosemide,7,17.0,119.0,6,3,7,Été,False,True,2.43,4.428571428571429
2022-07-03,Furosemide,8,17.0,136.0,6,3,7,Été,False,True,2.12,5.142857142857143
2022-07-03,Simvastatine,2,16.0,32.0,6,3,7,Été,False,True,8.0,4.0
2022-07-03,Warfarine,2,10.0,20.0,6,3,7,Été,False,True,5.0,4.142857142857143
2022-07-03,Amoxicilline,7,8.0,56.0,6,3,7,Été,False,True,1.14,4.571428571428571
2022-07-04,Amlodipine,1,14.0,14.0,0,4,7,Été,False,False,14.0,4.571428571428571
2022-07-05,Gabapentine,10,9.0,90.0,1,5,7,Été,False,False,0.9,5.285714285714286
2022-07-06,Venlafaxine,10,10.5,105.0,2,6,7,Été,False,False,1.05,5.714285714285714
2022-07-06,Amlodipine,3,14.0,42.0,2,6,7,Été,False,False,4.67,5.0
2022-07-07,Amoxicilline,3,8.0,24.0,3,7,7,Été,False,False,2.67,5.142857142857143
2022-07-08,Gabapentine,6,9.0,54.0,4,8,7,Été,False,False,1.5,5.714285714285714
2022-07-09,Sertraline,7,6.5,45.5,5,9,7,Été,False,True,0.93,5.714285714285714
2022-07-09,Simvastatine,5,16.0,80.0,5,9,7,Été,False,True,3.2,6.285714285714286
2022-07-10,Duloxetine,9,11.5,103.5,6,10,7,Été,False,True,1.28,6.142857142857143
2022-07-11,Aspirine,6,3.5,21.0,0,11,7,Été,False,False,0.58,5.571428571428571
2022-07-12,Venlafaxine,1,10.5,10.5,1,12,7,Été,False,False,10.5,5.285714285714286
2022-07-12,Simvastatine,1,16.0,16.0,1,12,7,Été,False,False,16.0,5.0
2022-07-12,Venlafaxine,1,10.5,10.5,1,12,7,Été,False,False,10.5,4.285714285714286
2022-07-12,Fluoxetine,8,7.0,56.0,1,12,7,Été,False,False,0.88,4.428571428571429
2022-07-13,Amoxicilline,9,8.0,72.0,2,13,7,Été,False,False,0.89,5.0
2022-07-14,Gabapentine,1,9.0,9.0,3,14,7,Été,False,False,9.0,3.857142857142857
2022-07-16,Metformine,1,12.0,12.0,5,16,7,Été,False,True,12.0,3.142857142857143
2022-07-19,Ibuprofen,5,6.0,30.0,1,19,7,Été,False,False,1.2,3.7142857142857135
2022-07-20,Esomeprazole,7,4.5,31.5,2,20,7,Été,False,False,0.64,4.571428571428571
2022-07-21,Warfarine,7,10.0,70.0,3,21,7,Été,False,False,1.43,5.428571428571429
2022-07-23,Hydrochlorothiazide,7,15.0,105.0,5,23,7,Été,False,True,2.14,5.285714285714286
2022-07-25,Venlafaxine,5,10.5,52.5,0,25,7,Été,False,False,2.1,4.714285714285714
2022-07-26,Duloxetine,9,11.5,103.5,1,26,7,Été,False,False,1.28,5.857142857142857
2022-07-26,Prednisone,1,3.5,3.5,1,26,7,Été,False,False,3.5,5.857142857142857
2022-07-26,Aspirine,5,3.5,17.5,1,26,7,Été,False,False,0.7,5.857142857142857
2022-07-26,Gabapentine,5,9.0,45.0,1,26,7,Été,False,False,1.8,5.571428571428571
2022-07-27,Furosemide,3,17.0,51.0,2,27,7,Été,False,False,5.67,5.0
2022-07-27,Sertraline,2,6.5,13.0,2,27,7,Été,False,False,3.25,4.285714285714286
2022-07-27,Ibuprofen,10,6.0,60.0,2,27,7,Été,False,False,0.6,5.0
2022-07-27,Hydrochlorothiazide,3,15.0,45.0,2,27,7,Été,False,False,5.0,4.142857142857143
2022-07-29,Fluoxetine,3,7.0,21.0,4,29,7,Été,False,False,2.33,4.428571428571429
2022-07-29,Duloxetine,3,11.5,34.5,4,29,7,Été,False,False,3.83,4.142857142857143
2022-07-31,Albuterol,4,9.5,38.0,6,31,7,Été,False,True,2.38,4.0
2022-08-01,Prednisone,5,3.5,17.5,0,1,8,Été,False,False,0.7,4.285714285714286
2022-08-01,Amoxicilline,6,8.0,48.0,0,1,8,Été,False,False,1.33,4.857142857142857
2022-08-02,Cortisone,2,7.5,15.0,1,2,8,Été,False,False,3.75,3.7142857142857135
2022-08-03,Fluoxetine,10,7.0,70.0,2,3,8,Été,False,False,0.7,4.714285714285714
2022-08-05,Hydrochlorothiazide,10,15.0,150.0,4,5,8,Été,False,False,1.5,5.714285714285714
2022-08-05,Azithromycine,2,13.0,26.0,4,5,8,Été,False,False,6.5,5.571428571428571
2022-08-05,Paracétamol,7,5.0,35.0,4,5,8,Été,False,False,0.71,6.0
2022-08-07,Fluoxetine,5,7.0,35.0,6,7,8,Été,False,True,1.4,6.0
2022-08-07,Hydrochlorothiazide,2,15.0,30.0,6,7,8,Été,False,True,7.5,5.428571428571429
2022-08-08,Ibuprofen,10,6.0,60.0,0,8,8,Été,False,False,0.6,6.571428571428571
2022-08-08,Hydrochlorothiazide,2,15.0,30.0,0,8,8,Été,False,False,7.5,5.428571428571429
2022-08-09,Simvastatine,3,16.0,48.0,1,9,8,Été,False,False,5.33,4.428571428571429
2022-08-09,Paracétamol,4,5.0,20.0,1,9,8,Été,False,False,1.25,4.714285714285714
2022-08-09,Esomeprazole,2,4.5,9.0,1,9,8,Été,False,False,2.25,4.0
2022-08-09,Simvastatine,5,16.0,80.0,1,9,8,Été,False,False,3.2,4.0
2022-08-10,Azithromycine,5,13.0,65.0,2,10,8,Été,False,False,2.6,4.428571428571429
2022-08-10,Atorvastatine,5,11.0,55.0,2,10,8,Été,False,False,2.2,3.7142857142857135
2022-08-12,Simvastatine,4,16.0,64.0,4,12,8,Été,False,False,4.0,4.0
2022-08-12,Gabapentine,4,9.0,36.0,4,12,8,Été,False,False,2.25,4.142857142857143
2022-08-12,Metformine,1,12.0,12.0,4,12,8,Été,False,False,12.0,3.7142857142857135
2022-08-13,Fluoxetine,3,7.0,21.0,5,13,8,Été,False,True,2.33,3.857142857142857
2022-08-13,Azithromycine,10,13.0,130.0,5,13,8,Été,False,True,1.3,4.571428571428571
2022-08-14,Esomeprazole,3,4.5,13.5,6,14,8,Été,False,True,1.5,4.285714285714286
2022-08-15,Paracétamol,6,5.0,30.0,0,15,8,Été,False,False,0.83,4.428571428571429
2022-08-16,Gabapentine,6,9.0,54.0,1,16,8,Été,False,False,1.5,4.714285714285714
2022-08-16,Losartan,9,6.5,58.5,1,16,8,Été,False,False,0.72,5.428571428571429
2022-08-17,Prednisone,8,3.5,28.0,2,17,8,Été,False,False,0.44,6.428571428571429
2022-08-17,Duloxetine,4,11.5,46.0,2,17,8,Été,False,False,2.88,6.571428571428571
2022-08-17,Lisinopril,5,5.0,25.0,2,17,8,Été,False,False,1.0,5.857142857142857
2022-08-18,Esomeprazole,8,4.5,36.0,3,18,8,Été,False,False,0.56,6.571428571428571
2022-08-19,Hydrochlorothiazide,3,15.0,45.0,4,19,8,Été,False,False,5.0,6.142857142857143
2022-08-19,Esomeprazole,10,4.5,45.0,4,19,8,Été,False,False,0.45,6.714285714285714
2022-08-20,Lisinopril,5,5.0,25.0,5,20,8,Été,False,True,1.0,6.142857142857143
2022-08-20,Fluoxetine,6,7.0,42.0,5,20,8,Été,False,True,1.17,5.857142857142857
2022-08-20,Hydrochlorothiazide,7,15.0,105.0,5,20,8,Été,False,True,2.14,6.285714285714286
2022-08-22,Lisinopril,6,5.0,30.0,0,22,8,Été,False,False,0.83,6.428571428571429
2022-08-22,Cortisone,10,7.5,75.0,0,22,8,Été,False,False,0.75,6.714285714285714
2022-08-23,Venlafaxine,10,10.5,105.0,1,23,8,Été,False,False,1.05,7.714285714285714
2022-08-24,Warfarine,1,10.0,10.0,2,24,8,Été,False,False,10.0,6.428571428571429
2022-08-24,Gabapentine,9,9.0,81.0,2,24,8,Été,False,False,1.0,7.0
2022-08-24,Montelukast,10,8.5,85.0,2,24,8,Été,False,False,0.85,7.571428571428571
2022-08-25,Lisinopril,2,5.0,10.0,3,25,8,Été,False,False,2.5,6.857142857142857
2022-08-25,Prednisone,9,3.5,31.5,3,25,8,Été,False,False,0.39,7.285714285714286
2022-08-27,Amlodipine,8,14.0,112.0,5,27,8,Été,False,True,1.75,7.0
2022-08-27,Furosemide,7,17.0,119.0,5,27,8,Été,False,True,2.43,6.571428571428571
2022-09-01,Atorvastatine,9,11.0,99.0,3,1,9,Automne,False,False,1.22,7.714285714285714
2022-09-01,Gabapentine,10,9.0,90.0,3,1,9,Automne,False,False,0.9,7.857142857142857
2022-09-02,Furosemide,9,17.0,153.0,4,2,9,Automne,False,False,1.89,7.714285714285714
2022-09-02,Azithromycine,10,13.0,130.0,4,2,9,Automne,False,False,1.3,8.857142857142858
2022-09-03,Montelukast,9,8.5,76.5,5,3,9,Automne,False,True,0.94,8.857142857142858
2022-09-04,Albuterol,9,9.5,85.5,6,4,9,Automne,False,True,1.06,9.0
2022-09-04,Hydrochlorothiazide,2,15.0,30.0,6,4,9,Automne,False,True,7.5,8.285714285714286
2022-09-06,Lisinopril,9,5.0,45.0,1,6,9,Automne,False,False,0.56,8.285714285714286
2022-09-06,Cortisone,5,7.5,37.5,1,6,9,Automne,False,False,1.5,7.571428571428571
2022-09-06,Losartan,5,6.5,32.5,1,6,9,Automne,False,False,1.3,7.0
2022-09-07,Montelukast,7,8.5,59.5,2,7,9,Automne,False,False,1.21,6.571428571428571
2022-09-08,Gabapentine,5,9.0,45.0,3,8,9,Automne,False,False,1.8,6.0
2022-09-09,Cortisone,6,7.5,45.0,4,9,9,Automne,False,False,1.25,5.571428571428571
2022-09-09,Furosemide,1,17.0,17.0,4,9,9,Automne,False,False,17.0,5.428571428571429
2022-09-09,Duloxetine,3,11.5,34.5,4,9,9,Automne,False,False,3.83,4.571428571428571
2022-09-10,Simvastatine,6,16.0,96.0,5,10,9,Automne,False,True,2.67,4.714285714285714
2022-09-10,Metformine,4,12.0,48.0,5,10,9,Automne,False,True,3.0,4.571428571428571
2022-09-10,Omeprazole,8,5.5,44.0,5,10,9,Automne,False,True,0.69,4.714285714285714
2022-09-11,Cortisone,6,7.5,45.0,6,11,9,Automne,False,True,1.25,4.857142857142857
2022-09-12,Losartan,3,6.5,19.5,0,12,9,Automne,False,False,2.17,4.428571428571429
2022-09-14,Gabapentine,1,9.0,9.0,2,14,9,Automne,False,False,9.0,4.428571428571429
2022-09-15,Omeprazole,5,5.5,27.5,3,15,9,Automne,False,False,1.1,4.714285714285714
2022-09-16,Atorvastatine,5,11.0,55.0,4,16,9,Automne,False,False,2.2,4.571428571428571
2022-09-16,Montelukast,7,8.5,59.5,4,16,9,Automne,False,False,1.21,5.0
2022-09-17,Gabapentine,9,9.0,81.0,5,17,9,Automne,False,True,1.0,5.142857142857143
2022-09-17,Hydrochlorothiazide,5,15.0,75.0,5,17,9,Automne,False,True,3.0,5.0
2022-09-18,Cortisone,9,7.5,67.5,6,18,9,Automne,False,True,0.83,5.857142857142857
2022-09-18,Ibuprofen,9,6.0,54.0,6,18,9,Automne,False,True,0.67,7.0
2022-09-18,Lisinopril,9,5.0,45.0,6,18,9,Automne,False,True,0.56,7.571428571428571
2022-09-18,Venlafaxine,8,10.5,84.0,6,18,9,Automne,False,True,1.31,8.0
2022-09-19,Amlodipine,3,14.0,42.0,0,19,9,Automne,False,False,4.67,7.428571428571429
2022-09-19,Duloxetine,9,11.5,103.5,0,19,9,Automne,False,False,1.28,7.428571428571429
2022-09-19,Gabapentine,1,9.0,9.0,0,19,9,Automne,False,False,9.0,6.857142857142857
2022-09-20,Venlafaxine,4,10.5,42.0,1,20,9,Automne,False,False,2.62,6.142857142857143
2022-09-20,Azithromycine,5,13.0,65.0,1,20,9,Automne,False,False,2.6,5.571428571428571
2022-09-21,Albuterol,3,9.5,28.5,2,21,9,Automne,False,False,3.17,4.714285714285714
2022-09-22,Prednisone,5,3.5,17.5,3,22,9,Automne,False,False,0.7,4.285714285714286
2022-09-22,Amlodipine,5,14.0,70.0,3,22,9,Automne,False,False,2.8,4.571428571428571
2022-09-22,Cortisone,5,7.5,37.5,3,22,9,Automne,False,False,1.5,4.0
2022-09-23,Warfarine,10,10.0,100.0,4,23,9,Automne,False,False,1.0,5.285714285714286
2022-09-23,Hydrochlorothiazide,5,15.0,75.0,4,23,9,Automne,False,False,3.0,5.428571428571429
2022-09-23,Esomeprazole,10,4.5,45.0,4,23,9,Automne,False,False,0.45,6.142857142857143
2022-09-24,Cortisone,1,7.5,7.5,5,24,9,Automne,False,True,7.5,5.857142857142857
2022-09-24,Aspirine,3,3.5,10.5,5,24,9,Automne,False,True,1.17,5.571428571428571
2022-09-25,Albuterol,3,9.5,28.5,6,25,9,Automne,False,True,3.17,5.285714285714286
2022-09-25,Fluoxetine,7,7.0,49.0,6,25,9,Automne,False,True,1.0,5.571428571428571
2022-09-26,Azithromycine,9,13.0,117.0,0,26,9,Automne,False,False,1.44,5.428571428571429
2022-09-26,Furosemide,3,17.0,51.0,0,26,9,Automne,False,False,5.67,5.142857142857143
2022-09-26,Venlafaxine,2,10.5,21.0,0,26,9,Automne,False,False,5.25,4.0
2022-09-26,Sertraline,1,6.5,6.5,0,26,9,Automne,False,False,6.5,4.0
2022-09-27,Fluoxetine,5,7.0,35.0,1,27,9,Automne,False,False,1.4,4.285714285714286
2022-09-28,Duloxetine,10,11.5,115.0,2,28,9,Automne,False,False,1.15,5.285714285714286
2022-09-28,Losartan,3,6.5,19.5,2,28,9,Automne,False,False,2.17,4.714285714285714
2022-09-29,Atorvastatine,7,11.0,77.0,3,29,9,Automne,False,False,1.57,4.428571428571429
2022-09-30,Furosemide,7,17.0,119.0,4,30,9,Automne,False,False,2.43,5.0
2022-09-30,Simvastatine,9,16.0,144.0,4,30,9,Automne,False,False,1.78,6.0
2022-09-30,Lisinopril,8,5.0,40.0,4,30,9,Automne,False,False,0.62,7.0
2022-10-01,Albuterol,2,9.5,19.0,5,1,10,Automne,False,True,4.75,6.571428571428571
2022-10-02,Fluoxetine,1,7.0,7.0,6,2,10,Automne,False,True,7.0,5.285714285714286
2022-10-03,Lisinopril,2,5.0,10.0,0,3,10,Automne,False,False,2.5,5.142857142857143
2022-10-03,Warfarine,4,10.0,40.0,0,3,10,Automne,False,False,2.5,4.714285714285714
2022-10-04,Venlafaxine,7,10.5,73.5,1,4,10,Automne,False,False,1.5,4.714285714285714
2022-10-04,Cortisone,6,7.5,45.0,1,4,10,Automne,False,False,1.25,4.285714285714286
2022-10-05,Aspirine,1,3.5,3.5,2,5,10,Automne,False,False,3.5,3.2857142857142856
2022-10-06,Cortisone,1,7.5,7.5,3,6,10,Automne,False,False,7.5,3.142857142857143
2022-10-06,Ibuprofen,2,6.0,12.0,3,6,10,Automne,False,False,3.0,3.2857142857142856
2022-10-08,Esomeprazole,2,4.5,9.0,5,8,10,Automne,False,True,2.25,3.2857142857142856
2022-10-09,Sertraline,1,6.5,6.5,6,9,10,Automne,False,True,6.5,2.857142857142857
2022-10-10,Amlodipine,3,14.0,42.0,0,10,10,Automne,False,False,4.67,2.2857142857142856
2022-10-11,Albuterol,4,9.5,38.0,1,11,10,Automne,False,False,2.38,2.0
2022-10-11,Amlodipine,10,14.0,140.0,1,11,10,Automne,False,False,1.4,3.2857142857142856
2022-10-11,Amlodipine,2,14.0,28.0,1,11,10,Automne,False,False,7.0,3.4285714285714284
2022-10-13,Venlafaxine,5,10.5,52.5,3,13,10,Automne,False,False,2.1,3.857142857142857
2022-10-13,Duloxetine,10,11.5,115.0,3,13,10,Automne,False,False,1.15,5.0
2022-10-15,Aspirine,7,3.5,24.5,5,15,10,Automne,False,True,0.5,5.857142857142857
2022-10-15,Albuterol,10,9.5,95.0,5,15,10,Automne,False,True,0.95,6.857142857142857
2022-10-15,Cortisone,7,7.5,52.5,5,15,10,Automne,False,True,1.07,7.285714285714286
2022-10-18,Warfarine,3,10.0,30.0,1,18,10,Automne,False,False,3.33,6.285714285714286
2022-10-18,Omeprazole,1,5.5,5.5,1,18,10,Automne,False,False,5.5,6.142857142857143
2022-10-18,Omeprazole,9,5.5,49.5,1,18,10,Automne,False,False,0.61,6.714285714285714
2022-10-19,Azithromycine,10,13.0,130.0,2,19,10,Automne,False,False,1.3,6.714285714285714
2022-10-19,Esomeprazole,8,4.5,36.0,2,19,10,Automne,False,False,0.56,6.857142857142857
2022-10-20,Warfarine,2,10.0,20.0,3,20,10,Automne,False,False,5.0,5.714285714285714
2022-10-22,Venlafaxine,1,10.5,10.5,5,22,10,Automne,False,True,10.5,4.857142857142857
2022-10-22,Metformine,5,12.0,60.0,5,22,10,Automne,False,True,2.4,5.142857142857143
2022-10-23,Montelukast,9,8.5,76.5,6,23,10,Automne,False,True,0.94,6.285714285714286
2022-10-23,Omeprazole,5,5.5,27.5,6,23,10,Automne,False,True,1.1,5.714285714285714
2022-10-24,Aspirine,4,3.5,14.0,0,24,10,Automne,False,False,0.88,4.857142857142857
2022-10-24,Warfarine,9,10.0,90.0,0,24,10,Automne,False,False,1.11,5.0
2022-10-25,Metformine,7,12.0,84.0,1,25,10,Automne,False,False,1.71,5.714285714285714
2022-10-26,Lisinopril,2,5.0,10.0,2,26,10,Automne,False,False,2.5,5.857142857142857
2022-10-27,Albuterol,6,9.5,57.0,3,27,10,Automne,False,False,1.58,6.0
2022-10-27,Furosemide,9,17.0,153.0,3,27,10,Automne,False,False,1.89,6.0
2022-10-27,Furosemide,2,17.0,34.0,3,27,10,Automne,False,False,8.5,5.571428571428571
2022-10-27,Albuterol,8,9.5,76.0,3,27,10,Automne,False,False,1.19,6.142857142857143
2022-10-27,Amlodipine,10,14.0,140.0,3,27,10,Automne,False,False,1.4,6.285714285714286
2022-10-29,Duloxetine,4,11.5,46.0,5,29,10,Automne,False,True,2.88,5.857142857142857
2022-10-29,Aspirine,7,3.5,24.5,5,29,10,Automne,False,True,0.5,6.571428571428571
2022-10-29,Atorvastatine,10,11.0,110.0,5,29,10,Automne,False,True,1.1,7.142857142857143
2022-10-29,Furosemide,3,17.0,51.0,5,29,10,Automne,False,True,5.67,6.285714285714286
2022-10-31,Lisinopril,1,5.0,5.0,0,31,10,Automne,False,False,5.0,6.142857142857143
2022-10-31,Sertraline,3,6.5,19.5,0,31,10,Automne,False,False,2.17,5.428571428571429
2022-11-01,Omeprazole,8,5.5,44.0,1,1,11,Automne,False,False,0.69,5.142857142857143
2022-11-01,Simvastatine,5,16.0,80.0,1,1,11,Automne,False,False,3.2,5.285714285714286
2022-11-02,Azithromycine,7,13.0,91.0,2,2,11,Automne,False,False,1.86,5.285714285714286
2022-11-02,Losartan,7,6.5,45.5,2,2,11,Automne,False,False,0.93,4.857142857142857
2022-11-03,Furosemide,4,17.0,68.0,3,3,11,Automne,False,False,4.25,5.0
2022-11-03,Cortisone,4,7.5,30.0,3,3,11,Automne,False,False,1.88,5.428571428571429
2022-11-04,Losartan,3,6.5,19.5,4,4,11,Automne,False,False,2.17,5.428571428571429
2022-11-04,Cortisone,5,7.5,37.5,4,4,11,Automne,False,False,1.5,5.0
2022-11-04,Gabapentine,3,9.0,27.0,4,4,11,Automne,False,False,3.0,4.714285714285714
2022-11-06,Losartan,1,6.5,6.5,6,6,11,Automne,False,True,6.5,3.857142857142857
2022-11-07,Cortisone,6,7.5,45.0,0,7,11,Automne,False,False,1.25,3.7142857142857135
2022-11-08,Paracétamol,3,5.0,15.0,1,8,11,Automne,False,False,1.67,3.571428571428572
2022-11-08,Venlafaxine,5,10.5,52.5,1,8,11,Automne,False,False,2.1,3.7142857142857135
2022-11-09,Azithromycine,9,13.0,117.0,2,9,11,Automne,False,False,1.44,4.571428571428571
2022-11-11,Venlafaxine,10,10.5,105.0,4,11,11,Automne,False,False,1.05,5.285714285714286
2022-11-12,Aspirine,3,3.5,10.5,5,12,11,Automne,False,True,1.17,5.285714285714286
2022-11-13,Omeprazole,3,5.5,16.5,6,13,11,Automne,False,True,1.83,5.571428571428571
2022-11-14,Albuterol,6,9.5,57.0,0,14,11,Automne,False,False,1.58,5.571428571428571
2022-11-15,Venlafaxine,5,10.5,52.5,1,15,11,Automne,False,False,2.1,5.857142857142857
